,time,similar_mols,smiles
8846,0.0005591000000094937,"[('CC(C)(C)NC(=O)c1cc(-c2cc(F)cc(C(F)(F)F)c2)cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1', 0.7948717948717948), ('CCOC(=O)C(C)(C)Sc1cc(-c2cc(F)cc(C(F)(F)F)c2)cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1', 0.775), ('COc1ccc(C=C(C)c2cc(-c3cc(F)cc(C(F)(F)F)c3)cc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2)cc1', 0.7560975609756098)]",COC(=O)C(CC(C)C)c1cc(-c2cc(F)cc(C(F)(F)F)c2)cc(-c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
2022,0.000500480000027892,"[('COC(=O)[C@@H]1C[C@@H](Oc2nc(-c3ccccn3)nc3ccsc23)CN1C(=O)CCCl', 0.8709677419354839), ('CCSCCOC(=O)N1C[C@H](Oc2nc(-c3ccccn3)nc3ccsc23)C[C@H]1C(=O)OC', 0.8615384615384616), ('COC(=O)[C@@H]1C[C@@H](Oc2nc(-c3ccccn3)nc3ccsc23)CN1C(=O)OCCN(C)C', 0.8615384615384616)]",COC(=O)[C@@H]1C[C@@H](Oc2nc(-c3ccccn3)nc3ccsc23)CN1C(=O)OC(C)(C)C
27107,0.000337760000002163,"[('CC(=O)Nc1cccc2c1C(=O)CCN2CCN', 0.972972972972973), ('COCN1CCC(=O)c2c(NC(C)=O)ccc(C)c21', 0.8947368421052632), ('CC(=O)Nc1ccc(C)c2c1C(=O)CCN2CC#N', 0.8947368421052632)]",CC(=O)Nc1ccc(C)c2c1C(=O)CCN2CCN
45603,0.00041565999997601467,"[('Cn1c(CCN2CCC(COc3ccccc3)CC2)cncc1=O', 0.9795918367346939), ('C=CCc1ccccc1OCC1CCN(CCc2cncc(=O)n2C)CC1', 0.9230769230769231), ('Cn1c(CCN2CCC(COc3ccccc3C(N)=O)CC2)cncc1=O', 0.9230769230769231)]",Cn1c(CCN2CCC(COc3ccccc3F)CC2)cncc1=O
47191,0.00018751999998585235,"[('CCNC(=O)CC#N', 0.35294117647058826), ('C=CCNC(=S)NCC', 0.3333333333333333), ('CCN=C(C#N)NCC', 0.3333333333333333)]",CCNc1ccccc1
39263,0.0004861399999981586,"[('Nc1ncnn2c([C@@H]3CCCNC3)cc(-c3ccc4cn(CCn5cnnn5)nc4c3)c12', 0.9375), ('COC(=O)Cn1cc2ccc(-c3cc([C@@H]4CCCNC4)n4ncnc(N)c34)cc2n1', 0.8387096774193549), ('CCCCCn1cc2ccc(-c3cc([C@@H]4CCCNC4)n4ncnc(N)c34)cc2n1', 0.8387096774193549)]",Nc1ncnn2c([C@@H]3CCCNC3)cc(-c3ccc4cn(Cc5ccccc5)nc4c3)c12
22787,0.0006554399999913584,"[('COC(=O)c1cccc(CS(=O)(=O)N[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NCNC(=N)NC#N)C(C)C)c1', 0.868421052631579), ('COC(=O)c1cccc(CS(=O)(=O)N[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)OCC#N)C(C)C)c1', 0.868421052631579), ('COC(=O)c1cccc(CS(=O)(=O)N[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NCCCC(=O)OCC#N)C(C)C)c1', 0.7948717948717948)]",COC(=O)c1cccc(CS(=O)(=O)N[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)NCc2ccc(C#N)cc2)C(C)C)c1
12432,0.00023929999997562845,"[('Brc1cccc(OC2CCO2)c1', 0.5833333333333334), ('Brc1cccc(-n2ccnc2)c1', 0.5833333333333334), ('Brc1cccc(Oc2cnccn2)c1', 0.5384615384615384)]",CC(=O)CCc1cccc(Br)c1
21909,0.00020653999995374762,"[('CC[C@H](N)C(=O)N1CCC1', 0.7619047619047619), ('COC(=O)[C@@H](N)C(C)C', 0.7), ('CCOC(=O)[C@@H](N)C(C)C', 0.6666666666666666)]",CC(C)[C@H](N)C(=O)N1CCC1
23932,0.0020060999998804618,"[('COCCCN1CCOc2ccc(CO[C@H]3CN(C(=O)OCc4ccccc4)C[C@@H](COC(C)=O)[C@@H]3c3ccc(CCOOC(C)(C)OC)cc3)cc21', 0.8761904761904762), ('COCCCN1CCOc2ccc(CO[C@H]3CN(C(=O)OCc4ccccc4)C[C@@H](COC(C)=O)[C@@H]3c3ccc(CSc4cccc(OC)c4)cc3)cc21', 0.8490566037735849), ('COCCCN1CCOc2ccc(CO[C@H]3CN(C(=O)OCc4ccccc4)C[C@@H](COC(C)=O)[C@@H]3c3ccc(CNC(=S)NNC(=O)OC)cc3)cc21', 0.8490566037735849)]",COCCCN1CCOc2ccc(CO[C@H]3CN(C(=O)OCc4ccccc4)C[C@@H](COC(C)=O)[C@@H]3c3ccc(COC[C@@H](C)COC)cc3)cc21
23639,0.0003965200000493496,"[('CC1CSC2=C(O1)c1cc(-n3ccnc3)ccc1C(=O)C2=O', 0.7555555555555555), ('CC1CSC2=C(O1)c1cc(N=NN3CCCC3)ccc1C(=O)C2=O', 0.723404255319149), ('CC1CSC2=C(O1)c1cc(SCc3cccnc3)ccc1C(=O)C2=O', 0.7083333333333334)]",CC1CSC2=C(O1)c1cc(-c3ccccc3)ccc1C(=O)C2=O
29939,0.0002924999997958366,"[('CCCCn1nc(C(C)(C)C)nc1CC(=O)O', 0.8823529411764706), ('CCCCCn1nc(C(C)(C)C)nc1CC(=O)O', 0.8571428571428571), ('CC(=O)CCn1nc(C(C)(C)C)nc1CC(=O)O', 0.8571428571428571)]",COCCn1nc(C(C)(C)C)nc1CC(=O)O
9464,0.00027251999999862165,"[('NNC(=O)c1cc2cc(Cl)ccc2[nH]1', 0.8), ('O=C(c1cc2cc(Cl)ccc2[nH]1)C(F)(F)F', 0.75), ('O=C(c1cc2cc(Cl)ccc2[nH]1)n1ccnc1', 0.7272727272727273)]",CON(C)C(=O)c1cc2cc(Cl)ccc2[nH]1
22383,0.0005660000001626031,"[('COc1ccc(Oc2cccc(CN3CCC(c4cccc(SCC(C)C)c4)CC3)c2)cc1', 0.835820895522388), ('COc1ccc(Oc2cccc(CN3CCC(c4cccc(CNC(C)C)c4)CC3)c2)cc1', 0.835820895522388), ('COc1ccc(Oc2cccc(CN3CCC(c4cccc(C(O)C(C)C)c4)CC3)c2)cc1', 0.835820895522388)]",COc1ccc(Oc2cccc(CN3CCC(c4cccc(NC(=O)C(C)C)c4)CC3)c2)cc1
29947,0.00032172000001082777,"[('CCC(O)c1cc(F)cc(OC2CCN(C)CC2)c1', 0.8108108108108109), ('CCC(=O)Nc1cc(F)cc(OC2CCN(C)CC2)c1', 0.7894736842105263), ('CCNC(=O)c1cc(F)cc(OC2CCN(C)CC2)c1', 0.7894736842105263)]",CN1CCC(Oc2cc(F)cc([N+](=O)[O-])c2)CC1
47803,0.0005019599999286584,"[('COc1ccc(C(=O)Nc2ccc(C(CC(=O)O)NC(=O)C(C)(C)C)cc2)cc1OC', 0.6031746031746031), ('COc1ccc(C(=O)Nc2ccc(CC(NC(=O)C(C)(C)C)C(=O)O)cc2)cc1OC', 0.6031746031746031), ('COc1ccc(C(=O)Nc2ccc(Oc3ccccc3NC(=O)C(C)(C)C)cc2)cc1OC', 0.5846153846153846)]",COc1ccc(C(=O)Nc2ccc(C3(CNC(=O)C(C)(C)C)CCCC3)cc2)cc1OC
2066,0.00040147999998225715,"[('NC(=O)Cc1ccc(NCCCCCCCCCCCCCCCC2CO2)cc1', 0.9285714285714286), ('C=CCCCCCCCCCCCCCCNc1ccc(CC(N)=O)cc1', 0.9259259259259259), ('C#CCCCCCCCCCCCCCCNc1ccc(CC(N)=O)cc1', 0.9259259259259259)]",CCCCCCCCCCCCCCCCNc1ccc(CC(N)=O)cc1
10755,0.000793960000100924,"[('N=C(N)SCc1c2ccccc2c(-c2ccccc2)c2ccc(-c3ccc(-c4ccc5c(c4)nc(-c4ccccc4)n5-c4ccccc4)cc3)cc12', 0.8952380952380953), ('CN(C)N=Cc1c2ccccc2c(-c2ccccc2)c2ccc(-c3ccc(-c4ccc5c(c4)nc(-c4ccccc4)n5-c4ccccc4)cc3)cc12', 0.8952380952380953), ('CCOC(=O)C=Cc1c2ccccc2c(-c2ccccc2)c2ccc(-c3ccc(-c4ccc5c(c4)nc(-c4ccccc4)n5-c4ccccc4)cc3)cc12', 0.8785046728971962)]",c1ccc(-c2c3ccccc3c(-c3ccccc3)c3cc(-c4ccc(-c5ccc6c(c5)nc(-c5ccccc5)n6-c5ccccc5)cc4)ccc23)cc1
24471,0.00034850000020014704,"[('O=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])c(C(F)(F)F)c2)S1', 0.8292682926829268), ('COC(=O)c1cc(C=C2SC(=O)NC2=O)ccc1[N+](=O)[O-]', 0.8292682926829268), ('CC(C)(C)c1cc(C=C2SC(=O)NC2=O)ccc1[N+](=O)[O-]', 0.8292682926829268)]",CCNc1cc(C=C2SC(=O)NC2=O)ccc1[N+](=O)[O-]
35745,0.00024858000015228756,"[('O=[N+]([O-])c1ccc(OCCO)nc1', 1.0), ('O=[N+]([O-])c1cccc(OCCO)c1', 0.9230769230769231), ('O=C(O)CNc1ncccc1[N+](=O)[O-]', 0.6666666666666666)]",O=[N+]([O-])c1cccnc1OCCO
24601,0.0005016399999476562,"[('CC(C)(CCc1ccc(Oc2ccc(C(N)=O)cc2)cc1)NC[C@H](O)COC1CCCCO1', 0.8307692307692308), ('CC(C)(CCc1ccc(Oc2ccc(C(N)=O)cc2)cc1)NC[C@H](O)COCCOCC1CO1', 0.8181818181818182), ('CC(C)N(Cc1ccc(Oc2ccc(C(N)=O)cc2)cc1)C(=O)COc1cn[nH]c1', 0.5483870967741935)]",CC(C)(CCc1ccc(Oc2ccc(C(N)=O)cc2)cc1)NC[C@H](O)COc1cn[nH]c1
2007,0.00037732000000687547,"[('CCCCCCC(CC=CCCCCCCCNCCC)OC', 0.8085106382978723), ('CCCCCCC(CC=CCCCCCCCC1(C)OCCO1)OC', 0.7755102040816326), ('CCCCC#CCCCCCCCC=CCC(CCCCCC)OC', 0.7755102040816326)]",CCCCCCC(CC=CCCCCCCCC(=O)OCC)OC
19541,0.0004840199999307515,"[('CCOC=NS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc4c(c3)CCCNC4=O)n2)cc1', 0.8615384615384616), ('CC(C)C=NNS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc4c(c3)CCCNC4=O)n2)cc1', 0.8484848484848485), ('C=S(NS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc4c(c3)CCCNC4=O)n2)cc1)C(C)C', 0.8484848484848485)]",CCN(C)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc4c(c3)CCCNC4=O)n2)cc1
39667,0.00031400000007124617,"[('Nc1nc(OCC2CO2)c(Cl)cc1C(F)(F)F', 0.8484848484848485), ('C=C(C)CCOc1nc(N)c(C(F)(F)F)cc1Cl', 0.8235294117647058), ('CC(Cl)=CCOc1nc(N)c(C(F)(F)F)cc1Cl', 0.8235294117647058)]",C#CCOc1nc(N)c(C(F)(F)F)cc1Cl
5626,0.0004056000000673521,"[('CC(C)(C)[SiH2]OC(C)(C)C1CC(O)(C#Cc2cccs2)CCO1', 0.8), ('CCOC(=O)C#CC1(O)CCOC(C(C)(C)O[SiH2]C(C)(C)C)C1', 0.8), ('CCN(CC)CC#CC1(O)CCOC(C(C)(C)O[SiH2]C(C)(C)C)C1', 0.782608695652174)]",CC(C)(C)[SiH2]OC(C)(C)C1CC(O)(C#C[Si](C)(C)C)CCO1
46676,0.00020495999979175394,"[('COC(=O)C=C(C)N', 0.2222222222222222), ('CCCC(N)C(=O)OC', 0.21052631578947367), ('COC(=O)C(N)C(C)C', 0.21052631578947367)]",COc1cc(N)ccc1C
1477,0.0003643199999714852,"[('O=C1CCN(c2ccc(CNc3ccc(Br)cc3)cc2)CC1', 0.6666666666666666), ('O=C1CCN(c2ccc(COc3ccc(Br)cc3)cc2)CC1', 0.6666666666666666), ('O=C1CCN(c2ccc(CSc3ccc(Br)cc3)cc2)CC1', 0.6666666666666666)]",O=C1CCN(c2ccc(CN3CCOCC3)cc2)CC1
42254,0.00033465999995314634,"[('COC(=N)c1cccc(-c2ccc(Cl)c(C(N)=O)c2)n1', 0.8205128205128205), ('CSC(=S)Nc1cccc(-c2ccc(Cl)c(C(N)=O)c2)n1', 0.8), ('CCOC(=O)c1cccc(-c2ccc(Cl)c(C(N)=O)c2)n1', 0.8)]",CN(C)c1cccc(-c2ccc(Cl)c(C(N)=O)c2)n1
44986,0.0005514400000720343,"[('CC(C)(C)OC(=O)n1c(-c2cccc3c2C(=O)NC3)cc2cc(CNCc3ccccc3)ccc21', 0.9859154929577465), ('O=C1NCc2c(Cl)ccc(-c3cc4cc(CNCc5ccccc5)ccc4n3C(=O)OC3CCCCC3)c21', 0.8648648648648649), ('CC(C)(C)OC(=O)n1c(-c2ccc(Cl)c3c2C(=O)NC3)cc2cc(C=Cc3ccccc3)ccc21', 0.7605633802816901)]",CC(C)(C)OC(=O)n1c(-c2ccc(Cl)c3c2C(=O)NC3)cc2cc(CNCc3ccccc3)ccc21
39359,0.0006845000000794243,"[('O=S1CCN(c2nc(N3CCNCC3)nc3c(SCc4ccccc4Cl)ncnc23)CC1', 1.0), ('O=S1CCN(c2nc(N3CCNCC3)nc3c(SCc4cc(Cl)ccn4)ncnc23)CC1', 1.0), ('O=S1CCN(c2nc(N3CCNCC3)nc3c(SCc4c(Cl)cccc4Cl)ncnc23)CC1', 0.9846153846153847)]",O=S1CCN(c2nc(N3CCNCC3)nc3c(SCc4ccc(Cl)cc4)ncnc23)CC1
4349,0.0004974000000402157,"[('Cc1ccc(CCC(=O)N2C[C@H](C)N(Cc3ccc(F)cc3)C[C@H]2C)c(OP(=O)(O)O)c1', 0.875), ('Cc1ccc(CCC(=O)N2C[C@H](C)N(Cc3ccc(F)cc3)C[C@H]2C)c(OS(=O)(=O)O)c1', 0.875), ('COP(=O)(O)Oc1cc(C)ccc1CCC(=O)N1C[C@H](C)N(Cc2ccc(F)cc2)C[C@H]1C', 0.8615384615384616)]",Cc1ccc(CCC(=O)N2C[C@H](C)N(Cc3ccc(F)cc3)C[C@H]2C)c(OCC(=O)O)c1
40202,0.0003822599999693921,"[('CC(Cn1cc(-c2ccccc2)c2ccccc2c1=O)NC(=O)CC#N', 0.92), ('CCOC(=O)NC(C)Cn1cc(-c2ccccc2)c2ccccc2c1=O', 0.92), ('CCSC(=O)NC(C)Cn1cc(-c2ccccc2)c2ccccc2c1=O', 0.92)]",CC(=O)NC(C)Cn1cc(-c2ccccc2)c2ccccc2c1=O
19190,0.0005641999999170366,"[('Cc1cc([C@@H](C)NC(=O)c2ccc3nc(C(F)(F)F)cc(N4CC[C@H](O)C4)c3c2)c(F)cc1N=C=S', 0.8918918918918919), ('Cc1cc([C@@H](C)NC(=O)c2ccc3nc(C(F)(F)F)cc(N4CC[C@H](O)C4)c3c2)c(F)cc1CSC(=N)N', 0.868421052631579), ('Cc1cc([C@@H](C)NC(=O)c2ccc3nc(C(F)(F)F)cc(N4CC[C@H](O)C4)c3c2)c(F)cc1OCC(=O)O', 0.868421052631579)]",Cc1cc([C@@H](C)NC(=O)c2ccc3nc(C(F)(F)F)cc(N4CC[C@H](O)C4)c3c2)c(F)cc1NS(C)(=O)=O
23736,0.00042326000011598807,"[('Cc1ccccc1Sc1ccc2c(c1)OCC21CCN(Cn2cccn2)CC1', 0.8363636363636363), ('Cc1ccccc1Sc1ccc2c(c1)OCC21CCN(Cc2ccco2)CC1', 0.8363636363636363), ('Cc1ccccc1Sc1ccc2c(c1)OCC21CCN(Cc2cccs2)CC1', 0.8363636363636363)]",Cc1ccccc1Sc1ccc2c(c1)OCC21CCN(CCC(=O)O)CC1
35338,0.0005611599999610917,"[('C=CC(=O)N1CCc2c(sc(C)c2CCN2CCC(c3nn(-c4ccc(F)cc4)c4cc(F)ccc34)CC2)C1', 0.961038961038961), ('CCSC(=O)N1CCc2c(sc(C)c2CCN2CCC(c3nn(-c4ccc(F)cc4)c4cc(F)ccc34)CC2)C1', 0.9487179487179487), ('Cc1sc2c(c1CCN1CCC(c3nn(-c4ccc(F)cc4)c4cc(F)ccc34)CC1)CCN(C(=O)CC#N)C2', 0.9487179487179487)]",CC(=O)N1CCc2c(sc(C)c2CCN2CCC(c3nn(-c4ccc(F)cc4)c4cc(F)ccc34)CC2)C1
40861,0.0005111800004669931,"[('C=CC(O)c1ccc2c(C(=O)NCc3ccc(F)c(F)c3)c(C(C)C)n(Cc3ccccn3)c2c1', 0.9117647058823529), ('CC(=NO)c1ccc2c(C(=O)NCc3ccc(F)c(F)c3)c(C(C)C)n(Cc3ccccn3)c2c1', 0.9117647058823529), ('CCC(O)c1ccc2c(C(=O)NCc3ccc(F)c(F)c3)c(C(C)C)n(Cc3ccccn3)c2c1', 0.9117647058823529)]",COc1ccc2c(C(=O)NCc3ccc(F)c(F)c3)c(C(C)C)n(Cc3ccccn3)c2c1
33862,0.000343939999856957,"[('CCSC(=S)NCC(O)c1cc(Br)c(N)c(C#N)c1', 0.7567567567567568), ('CC(N)C(=O)NCC(O)c1cc(Br)c(N)c(C#N)c1', 0.7567567567567568), ('COC(=O)CCNCC(O)c1cc(Br)c(N)c(C#N)c1', 0.7368421052631579)]",N#Cc1cc(C(O)CNC2CCC2)cc(Br)c1N
10465,0.00046225999994931044,"[('C=CCc1ccc2c(c1)C[C@@H](NC(=O)[C@H](O)c1ccc3c(c1)COC(C)(C)O3)CC2', 0.9310344827586207), ('CCOc1ccc2c(c1)C[C@@H](NC(=O)[C@H](O)c1ccc3c(c1)COC(C)(C)O3)CC2', 0.9310344827586207), ('CC1(C)OCc2cc([C@@H](O)C(=O)N[C@H]3CCc4ccc(CCCl)cc4C3)ccc2O1', 0.9310344827586207)]",CC1(C)OCc2cc([C@@H](O)C(=O)N[C@H]3CCc4ccc(O)cc4C3)ccc2O1
14950,0.0005188800000723859,"[('CC(C)[C@@H](C(=O)O)N1Cc2ccc(-c3ccc(C=Nc4ccc(F)c(F)c4)cc3)cc2C1=O', 0.6865671641791045), ('CC(C)[C@@H](C(=O)O)N1Cc2ccc(-c3ccc(CN=Cc4ccc(F)c(F)c4)cc3)cc2C1=O', 0.6764705882352942), ('CC(C)[C@@H](C(=O)O)N1Cc2ccc(-c3ccc(C=NOc4ccc(F)c(F)c4)cc3)cc2C1=O', 0.6764705882352942)]",CC(C)[C@@H](C(=O)O)N1Cc2ccc(-c3ccc(NC(=O)c4ccc(F)c(F)c4)cc3)cc2C1=O
11088,0.0004669399999329471,"[('CN1C(=O)Cn2cc(C(=O)NCc3ccc(C4CO4)cc3)c(=O)c3cc(I)cc1c32', 0.9310344827586207), ('CN1C(=O)Cn2cc(C(=O)NCc3ccc(C=CBr)cc3)c(=O)c3cc(I)cc1c32', 0.9310344827586207), ('CC#Cc1ccc(CNC(=O)c2cn3c4c(cc(I)cc4c2=O)N(C)C(=O)C3)cc1', 0.9310344827586207)]",CN1C(=O)Cn2cc(C(=O)NCc3ccc(Cl)cc3)c(=O)c3cc(I)cc1c32
18819,0.0004413199999362405,"[('C=CCCC(=O)N(C)Cc1cc(CO)ccc1Oc1ccc(Cl)c(Cl)c1', 0.8301886792452831), ('CN(Cc1cc(CO)ccc1Oc1ccc(Cl)c(Cl)c1)C(=O)c1ccco1', 0.8148148148148148), ('CN(Cc1cc(CO)ccc1Oc1ccc(Cl)c(Cl)c1)C(=O)c1ccccc1Br', 0.7857142857142857)]",CN(Cc1cc(CO)ccc1Oc1ccc(Cl)c(Cl)c1)C(=O)OC(C)(C)C
34302,0.0005405800000517047,"[('CCCOc1ccc(C2=CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cc1', 0.9166666666666666), ('CCCCc1ccc(C2=CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cc1', 0.9166666666666666), ('COCCc1ccc(C2=CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cc1', 0.9166666666666666)]",CSc1ccc(C2=CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cc1
9559,0.0005056599999079481,"[('CC(C)CCOc1cccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2c(F)cc(F)cc2F)c1', 0.8285714285714286), ('CCC(CC)=NNc1cccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2c(F)cc(F)cc2F)c1', 0.8169014084507042), ('CC(=NO)C(C)(C)Nc1cccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2c(F)cc(F)cc2F)c1', 0.8055555555555556)]",C[Si](C)(C)C#Cc1cccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2c(F)cc(F)cc2F)c1
42058,0.00041265999998358894,"[('COC(=O)[C@H](CC(F)(F)Cc1ccccc1)NC(=O)c1cccc(Br)c1', 0.7450980392156863), ('COC(=O)[C@H](CC(F)(F)Cc1ccccc1)NC(=O)c1ccc(Br)cc1', 0.7450980392156863), ('COC(=O)[C@H](CC(F)(F)Cc1ccccc1)NC(=O)c1ccccc1Br', 0.7450980392156863)]",COC(=O)[C@H](CC(F)(F)Cc1ccccc1)NC(=O)N1CCOCC1
31717,0.00033676000011837457,"[('CN1C2CCC1CC(c1c[nH]c3ccccc13)C2', 0.972972972972973), ('CN1C2CCC1CC(c1c[nH]c3cc(C=NO)ccc13)C2', 0.9), ('CCOc1ccc2c(C3CC4CCC(C3)N4C)c[nH]c2c1', 0.9)]",CN1C2CCC1CC(c1c[nH]c3cc(F)ccc13)C2
7932,0.0002809399998113804,"[('CCCCSCC(NC(=O)OC(C)(C)C)C(=O)O', 0.7647058823529411), ('C=C(C)CC(NC(=O)C(C)Br)C(=O)O', 0.7333333333333333), ('C=C(C)CC(NC(=O)C(N)C(C)C)C(=O)O', 0.6875)]",C=C(C)CC(NC(=O)OC(C)(C)C)C(=O)O
